time_elapsed,mode,fps,inference_ms,confidence
330.22,ml,15.9,7.7,35.0
330.36,ml,10.4,7.7,35.0
330.5,ml,12.0,7.7,35.0
330.62,ml,15.1,7.7,35.0
330.75,ml,13.0,7.7,35.0
330.9,ml,10.3,7.7,35.0
331.02,ml,16.7,7.7,35.0
331.16,ml,10.2,7.7,35.0
331.3,ml,12.0,7.7,35.0
331.44,ml,12.3,7.7,35.0
331.55,ml,16.5,7.7,35.0
331.71,ml,9.5,7.7,35.0
331.82,ml,16.7,7.7,35.0
331.96,ml,10.3,7.7,35.0
332.09,ml,12.5,7.7,35.0
332.22,ml,11.3,7.7,35.0
332.35,ml,12.4,7.7,35.0
332.47,ml,16.4,7.7,35.0
332.62,ml,10.1,7.7,35.0
332.76,ml,10.1,7.7,35.0
332.88,ml,16.1,7.7,35.0
333.02,ml,10.6,7.7,35.0
333.18,ml,8.7,7.7,35.0
333.36,ml,8.1,7.7,35.0
333.51,ml,9.5,7.7,35.0
333.69,ml,8.9,7.7,35.0
333.85,ml,8.3,7.7,35.0
334.0,ml,10.3,7.7,35.0
334.17,ml,8.7,7.7,35.0
334.32,ml,11.5,7.7,35.0
334.46,ml,10.8,7.7,35.0
334.6,ml,11.1,7.7,35.0
334.77,ml,8.3,7.7,35.0
334.9,ml,11.4,7.7,35.0
335.03,ml,13.5,7.7,35.0
335.15,ml,13.5,7.7,35.0
335.28,ml,13.3,7.7,35.0
335.45,ml,8.4,7.7,35.0
335.61,ml,9.2,7.7,35.0
335.74,ml,11.1,7.7,35.0
335.91,ml,8.2,7.7,35.0
336.08,ml,8.7,7.7,35.0
336.23,ml,10.1,7.7,35.0
336.39,ml,10.5,7.7,35.0
336.55,ml,8.8,7.7,35.0
336.71,ml,9.5,7.7,35.0
336.82,ml,16.8,7.7,35.0
336.97,ml,9.8,7.7,35.0
337.11,ml,10.8,7.7,35.0
337.26,ml,10.9,7.7,35.0
337.44,ml,8.1,7.7,35.0
337.55,ml,15.0,7.7,35.0
337.71,ml,9.6,7.7,35.0
337.82,ml,16.1,7.7,35.0
337.95,ml,12.5,7.7,35.0
338.08,ml,13.3,7.7,35.0
338.24,ml,8.7,7.7,35.0
338.36,ml,15.8,7.7,35.0
338.5,ml,10.5,7.7,35.0
338.65,ml,9.6,7.7,35.0
338.81,ml,8.6,7.7,35.0
338.96,ml,10.4,7.7,35.0
339.1,ml,11.9,7.7,35.0
339.25,ml,11.6,7.7,35.0
339.41,ml,9.0,7.7,35.0
339.57,ml,8.5,7.7,35.0
339.74,ml,9.0,7.7,35.0
339.87,ml,10.9,7.7,35.0
340.01,ml,11.3,7.7,35.0
340.13,ml,13.0,7.7,35.0
340.27,ml,10.8,7.7,35.0
340.42,ml,10.7,7.7,35.0
340.54,ml,15.5,7.7,35.0
340.69,ml,10.7,7.7,35.0
340.81,ml,13.5,7.7,35.0
340.94,ml,13.4,7.7,35.0
341.08,ml,10.6,7.7,35.0
341.21,ml,13.7,7.7,35.0
341.34,ml,12.0,7.7,35.0
341.48,ml,10.7,7.7,35.0
341.62,ml,12.9,7.7,35.0
341.74,ml,13.2,7.7,35.0
341.88,ml,10.8,7.7,35.0
342.0,ml,13.4,7.7,35.0
342.16,ml,10.1,7.7,35.0
342.29,ml,13.2,7.7,35.0
342.41,ml,12.9,7.7,35.0
342.52,ml,16.6,7.7,35.0
342.59,ml,45.8,7.7,35.0
342.66,ml,50.2,7.7,35.0
342.74,ml,38.3,7.7,35.0
342.8,ml,50.6,7.7,35.0
342.86,ml,41.8,7.7,35.0
342.93,ml,42.1,7.7,35.0
342.99,ml,45.9,7.7,35.0
343.05,ml,47.2,7.7,35.0
343.12,ml,45.1,7.7,35.0
343.18,ml,52.1,7.7,35.0
343.24,ml,42.0,7.7,35.0
343.3,ml,48.9,7.7,35.0
343.36,ml,48.6,7.7,35.0
343.42,ml,47.0,7.7,35.0
343.48,ml,45.4,7.7,35.0
343.55,ml,40.8,7.7,35.0
343.61,ml,48.3,7.7,35.0
343.67,ml,45.3,7.7,35.0
343.74,ml,48.8,7.7,35.0
343.8,ml,42.8,7.7,35.0
343.88,ml,43.3,7.7,35.0
343.94,ml,44.4,7.7,35.0
344.0,ml,48.6,7.7,35.0
344.07,ml,40.9,7.7,35.0
344.14,ml,50.2,7.7,35.0
344.2,ml,49.2,7.7,35.0
344.27,ml,40.0,7.7,35.0
344.34,ml,49.7,7.7,35.0
344.4,ml,47.1,7.7,35.0
344.46,ml,44.6,7.7,35.0
344.52,ml,37.7,7.7,35.0
344.59,ml,49.1,7.7,35.0
344.66,ml,49.5,7.7,35.0
344.72,ml,41.2,7.7,35.0
344.78,ml,47.0,7.7,35.0
344.84,ml,54.0,7.7,35.0
344.91,ml,35.0,7.7,35.0
344.98,ml,42.0,7.7,35.0
345.05,ml,26.0,7.7,35.0
345.13,ml,49.8,7.7,35.0
345.21,ml,39.3,7.7,35.0
345.28,ml,41.8,7.7,35.0
345.34,ml,39.6,7.7,35.0
345.41,ml,45.8,7.7,35.0
345.48,ml,40.8,7.7,35.0
345.54,ml,50.1,7.7,35.0
345.6,ml,38.1,7.7,35.0
345.67,ml,36.8,7.7,35.0
345.73,ml,43.4,7.7,35.0
345.81,ml,40.6,7.7,35.0
345.88,ml,46.0,7.7,35.0
345.95,ml,42.5,7.7,35.0
346.02,ml,44.2,7.7,35.0
346.08,ml,45.0,7.7,35.0
346.16,ml,48.5,7.7,35.0
346.22,ml,47.7,7.7,35.0
346.28,ml,51.2,7.7,35.0
346.35,ml,43.6,7.7,35.0
346.43,ml,43.2,7.7,35.0
346.5,ml,46.0,7.7,35.0
346.56,ml,46.7,7.7,35.0
346.63,ml,44.3,7.7,35.0
346.7,ml,45.7,7.7,35.0
346.76,ml,44.4,7.7,35.0
346.82,ml,46.5,7.7,35.0
346.89,ml,43.7,7.7,35.0
346.97,ml,45.4,7.7,35.0
347.06,ml,46.8,7.7,35.0
347.12,ml,51.0,7.7,35.0
347.18,ml,51.1,7.7,35.0
347.25,ml,48.7,7.7,35.0
347.31,ml,50.5,7.7,35.0
347.37,ml,42.2,7.7,35.0
347.45,ml,49.9,7.7,35.0
347.51,ml,50.8,7.7,35.0
347.57,ml,45.1,7.7,35.0
347.64,ml,45.8,7.7,35.0
347.71,ml,43.2,7.7,35.0
347.79,ml,42.9,7.7,35.0
347.86,ml,46.2,7.7,35.0
347.93,ml,40.2,7.7,35.0
348.01,ml,44.2,7.7,35.0
348.06,ml,47.0,7.7,35.0
348.13,ml,47.0,7.7,35.0
348.2,ml,54.1,7.7,35.0
348.27,ml,48.3,7.7,35.0
348.33,ml,46.7,7.7,35.0
348.39,ml,43.6,7.7,35.0
348.48,ml,29.2,7.7,35.0
348.57,ml,37.2,7.7,35.0
348.67,ml,21.3,7.7,35.0
348.73,ml,47.1,7.7,35.0
348.8,ml,47.5,7.7,35.0
348.86,ml,45.8,7.7,35.0
348.93,ml,35.1,7.7,35.0
349.0,ml,40.7,7.7,35.0
349.08,ml,42.9,7.7,35.0
349.14,ml,53.4,7.7,35.0
349.2,ml,46.6,7.7,35.0
349.27,ml,46.9,7.7,35.0
349.33,ml,46.4,7.7,35.0
349.39,ml,43.2,7.7,35.0
349.46,ml,29.8,7.7,35.0
349.53,ml,43.7,7.7,35.0
349.59,ml,48.0,7.7,35.0
349.66,ml,43.3,7.7,35.0
349.73,ml,43.1,7.7,35.0
349.81,ml,49.1,7.7,35.0
349.87,ml,41.4,7.7,35.0
349.95,ml,45.1,7.7,35.0
350.01,ml,41.0,7.7,35.0
350.09,ml,44.1,7.7,35.0
350.17,ml,44.2,7.7,35.0
350.25,ml,43.9,7.7,35.0
350.31,ml,45.8,7.7,35.0
350.37,ml,36.3,7.7,35.0
350.45,ml,39.7,7.7,35.0
350.52,ml,34.8,7.7,35.0
350.59,ml,44.5,7.7,35.0
350.67,ml,23.0,7.7,35.0
350.76,ml,37.4,7.7,35.0
350.84,ml,39.5,7.7,35.0
350.92,ml,36.8,7.7,35.0
350.98,ml,47.8,7.7,35.0
351.06,ml,37.5,7.7,35.0
351.13,ml,44.7,7.7,35.0
351.2,ml,46.1,7.7,35.0
351.28,ml,43.6,7.7,35.0
351.36,ml,31.0,7.7,35.0
351.46,ml,33.2,7.7,35.0
351.52,ml,49.2,7.7,35.0
351.62,ml,19.6,7.7,35.0
351.7,ml,44.6,7.7,35.0
351.76,ml,44.8,7.7,35.0
351.82,ml,42.8,7.7,35.0
351.89,ml,40.7,7.7,35.0
351.96,ml,42.1,7.7,35.0
352.03,ml,34.7,7.7,35.0
352.1,ml,44.7,7.7,35.0
352.17,ml,35.8,7.7,35.0
352.24,ml,38.6,7.7,35.0
352.32,ml,46.4,7.7,35.0
352.38,ml,50.2,7.7,35.0
352.44,ml,47.5,7.7,35.0
352.51,ml,39.2,7.7,35.0
352.57,ml,47.4,7.7,35.0
352.64,ml,36.8,7.7,35.0
352.72,ml,30.2,7.7,35.0
352.78,ml,40.3,7.7,35.0
352.86,ml,46.2,7.7,35.0
352.92,ml,44.7,7.7,35.0
353.0,ml,39.0,7.7,35.0
353.07,ml,44.6,7.7,35.0
353.14,ml,52.4,7.7,35.0
353.22,ml,44.3,7.7,35.0
353.28,ml,44.4,7.7,35.0
353.35,ml,39.4,7.7,35.0
353.42,ml,40.0,7.7,35.0
353.5,ml,49.9,7.7,35.0
353.58,ml,48.4,7.7,35.0
353.65,ml,31.0,7.7,35.0
353.73,ml,29.1,7.7,35.0
353.81,ml,42.8,7.7,35.0
353.89,ml,40.6,7.7,35.0
353.97,ml,38.1,7.7,35.0
354.05,ml,38.9,7.7,35.0
354.12,ml,42.9,7.7,35.0
354.2,ml,41.1,7.7,35.0
354.28,ml,43.4,7.7,35.0
354.36,ml,40.3,7.7,35.0
354.44,ml,38.5,7.7,35.0
354.54,ml,17.8,7.7,35.0
354.62,ml,42.7,7.7,35.0
354.69,ml,42.6,7.7,35.0
354.77,ml,35.9,7.7,35.0
354.84,ml,40.5,7.7,35.0
354.91,ml,43.8,7.7,35.0
354.97,ml,50.4,7.7,35.0
355.03,ml,43.0,7.7,35.0
355.1,ml,39.5,7.7,35.0
355.16,ml,48.0,7.7,35.0
355.22,ml,44.3,7.7,35.0
355.28,ml,48.6,7.7,35.0
355.35,ml,41.9,7.7,35.0
355.41,ml,38.2,7.7,35.0
355.49,ml,43.4,7.7,35.0
355.57,ml,42.6,7.7,35.0
355.64,ml,52.3,7.7,35.0
355.7,ml,51.7,7.7,35.0
355.76,ml,36.5,7.7,35.0
355.84,ml,40.6,7.7,35.0
355.92,ml,39.9,7.7,35.0
356.0,ml,42.7,7.7,35.0
356.08,ml,35.4,7.7,35.0
356.15,ml,52.8,7.7,35.0
356.21,ml,42.2,7.7,35.0
356.29,ml,38.5,7.7,35.0
356.37,ml,48.6,7.7,35.0
356.43,ml,41.8,7.7,35.0
356.51,ml,49.5,7.7,35.0
356.57,ml,47.7,7.7,35.0
356.63,ml,52.0,7.7,35.0
356.71,ml,49.8,7.7,35.0
356.79,ml,51.1,7.7,35.0
356.85,ml,44.4,7.7,35.0
356.92,ml,44.9,7.7,35.0
356.99,ml,47.3,7.7,35.0
357.06,ml,45.1,7.7,35.0
357.13,ml,45.6,7.7,35.0
357.2,ml,43.3,7.7,35.0
357.28,ml,39.2,7.7,35.0
357.35,ml,42.3,7.7,35.0
357.43,ml,41.0,7.7,35.0
357.5,ml,42.4,7.7,35.0
357.58,ml,48.8,7.7,35.0
357.64,ml,48.8,7.7,35.0
357.7,ml,47.4,7.7,35.0
357.77,ml,40.9,7.7,35.0
357.84,ml,41.9,7.7,35.0
357.92,ml,36.3,7.7,35.0
358.0,ml,40.4,7.7,35.0
358.06,ml,47.4,7.7,35.0
358.13,ml,49.1,7.7,35.0
358.2,ml,39.7,7.7,35.0
358.28,ml,39.0,7.7,35.0
358.35,ml,49.5,7.7,35.0
358.41,ml,45.2,7.7,35.0
358.48,ml,41.9,7.7,35.0
358.55,ml,40.2,7.7,35.0
358.63,ml,39.4,7.7,35.0
358.71,ml,44.8,7.7,35.0
358.77,ml,46.4,7.7,35.0
358.83,ml,48.5,7.7,35.0
358.9,ml,38.1,7.7,35.0
358.96,ml,49.5,7.7,35.0
359.04,ml,33.7,7.7,35.0
359.11,ml,50.2,7.7,35.0
359.17,ml,43.3,7.7,35.0
359.25,ml,47.1,7.7,35.0
359.31,ml,42.7,7.7,35.0
359.38,ml,42.5,7.7,35.0
359.45,ml,41.5,7.7,35.0
359.52,ml,48.2,7.7,35.0
359.58,ml,44.7,7.7,35.0
359.64,ml,44.2,7.7,35.0
359.7,ml,47.9,7.7,35.0
359.78,ml,43.2,7.7,35.0
359.85,ml,45.0,7.7,35.0
359.92,ml,39.8,7.7,35.0
359.99,ml,43.9,7.7,35.0
360.05,ml,46.9,7.7,35.0
360.13,ml,32.5,7.7,35.0
360.19,ml,45.8,7.7,35.0
360.27,ml,25.7,7.7,35.0
360.35,ml,46.0,7.7,35.0
360.42,ml,31.4,7.7,35.0
360.5,ml,45.4,7.7,35.0
360.56,ml,48.1,7.7,35.0
360.62,ml,47.2,7.7,35.0
360.69,ml,41.1,7.7,35.0
360.77,ml,47.7,7.7,35.0
360.83,ml,36.5,7.7,35.0
360.91,ml,47.7,7.7,35.0
360.97,ml,42.4,7.7,35.0
361.05,ml,43.5,7.7,35.0
361.11,ml,42.1,7.7,35.0
361.19,ml,45.2,7.7,35.0
361.25,ml,48.3,7.7,35.0
361.31,ml,50.2,7.7,35.0
361.37,ml,59.3,7.7,35.0
361.43,ml,47.1,7.7,35.0
361.5,ml,48.3,7.7,35.0
361.56,ml,38.1,7.7,35.0
361.64,ml,33.2,7.7,35.0
361.72,ml,42.7,7.7,35.0
361.79,ml,47.0,7.7,35.0
361.86,ml,42.2,7.7,35.0
361.93,ml,44.6,7.7,35.0
362.0,ml,37.8,7.7,35.0
362.08,ml,31.5,7.7,35.0
362.15,ml,50.7,7.7,35.0
362.22,ml,46.8,7.7,35.0
362.29,ml,43.2,7.7,35.0
362.37,ml,39.7,7.7,35.0
362.45,ml,38.4,7.7,35.0
362.53,ml,36.8,7.7,35.0
362.6,ml,48.1,7.7,35.0
362.67,ml,38.9,7.7,35.0
362.74,ml,41.2,7.7,35.0
362.82,ml,34.4,7.7,35.0
362.9,ml,40.0,7.7,35.0
362.97,ml,43.9,7.7,35.0
363.04,ml,48.5,7.7,35.0
363.1,ml,40.7,7.7,35.0
363.17,ml,47.3,7.7,35.0
363.24,ml,33.3,7.7,35.0
363.32,ml,39.2,7.7,35.0
363.39,ml,41.3,7.7,35.0
363.47,ml,50.1,7.7,35.0
363.53,ml,38.5,7.7,35.0
363.61,ml,42.2,7.7,35.0
363.68,ml,43.5,7.7,35.0
363.75,ml,40.6,7.7,35.0
363.81,ml,43.2,7.7,35.0
363.89,ml,43.0,7.7,35.0
363.95,ml,37.5,7.7,35.0
364.03,ml,40.3,7.7,35.0
364.11,ml,43.1,7.7,35.0
364.18,ml,45.4,7.7,35.0
364.25,ml,41.2,7.7,35.0
364.31,ml,43.8,7.7,35.0
364.37,ml,45.7,7.7,35.0
364.43,ml,40.2,7.7,35.0
364.51,ml,46.2,7.7,35.0
364.57,ml,42.4,7.7,35.0
364.64,ml,43.0,7.7,35.0
364.71,ml,42.6,7.7,35.0
364.77,ml,46.1,7.7,35.0
364.88,ml,14.0,7.7,35.0
364.98,ml,40.3,7.7,35.0
365.07,ml,31.4,7.7,35.0
365.13,ml,47.5,7.7,35.0
365.21,ml,37.4,7.7,35.0
365.28,ml,40.9,7.7,35.0
365.38,ml,38.0,7.7,35.0
365.46,ml,41.4,7.7,35.0
365.54,ml,28.6,7.7,35.0
365.62,ml,46.5,7.7,35.0
365.69,ml,44.6,7.7,35.0
365.75,ml,35.5,7.7,35.0
365.83,ml,44.0,7.7,35.0
365.91,ml,38.6,7.7,35.0
365.98,ml,43.0,7.7,35.0
366.06,ml,42.9,7.7,35.0
366.13,ml,42.6,7.7,35.0
366.21,ml,45.6,7.7,35.0
366.27,ml,46.1,7.7,35.0
366.34,ml,36.2,7.7,35.0
366.42,ml,42.3,7.7,35.0
366.49,ml,40.9,7.7,35.0
366.57,ml,44.5,7.7,35.0
366.65,ml,41.9,7.7,35.0
366.72,ml,32.1,7.7,35.0
366.79,ml,43.9,7.7,35.0
366.85,ml,50.2,7.7,35.0
366.91,ml,42.5,7.7,35.0
366.98,ml,40.3,7.7,35.0
367.06,ml,38.2,7.7,35.0
367.13,ml,45.3,7.7,35.0
367.2,ml,38.7,7.7,35.0
367.26,ml,43.3,7.7,35.0
367.33,ml,43.5,7.7,35.0
367.41,ml,39.0,7.7,35.0
367.49,ml,41.6,7.7,35.0
367.57,ml,34.2,7.7,35.0
367.66,ml,26.6,7.7,35.0
367.75,ml,25.4,7.7,35.0
367.83,ml,39.6,7.7,35.0
367.9,ml,40.3,7.7,35.0
367.98,ml,38.4,7.7,35.0
368.05,ml,45.7,7.7,35.0
368.13,ml,39.8,7.7,35.0
368.2,ml,47.8,7.7,35.0
368.27,ml,43.9,7.7,35.0
368.35,ml,42.4,7.7,35.0
368.42,ml,43.0,7.7,35.0
368.51,ml,37.7,7.7,35.0
368.58,ml,47.3,7.7,35.0
368.64,ml,45.1,7.7,35.0
368.71,ml,40.9,7.7,35.0
368.78,ml,39.0,7.7,35.0
368.86,ml,43.3,7.7,35.0
368.92,ml,40.9,7.7,35.0
369.0,ml,48.5,7.7,35.0
369.07,ml,35.5,7.7,35.0
369.13,ml,48.5,7.7,35.0
369.22,ml,38.4,7.7,35.0
369.29,ml,44.0,7.7,35.0
369.37,ml,44.3,7.7,35.0
369.45,ml,36.6,7.7,35.0
369.51,ml,41.7,7.7,35.0
369.58,ml,41.1,7.7,35.0
369.66,ml,43.3,7.7,35.0
369.74,ml,40.0,7.7,35.0
369.8,ml,48.8,7.7,35.0
369.86,ml,41.4,7.7,35.0
369.94,ml,43.4,7.7,35.0
370.01,ml,46.8,7.7,35.0
370.08,ml,38.9,7.7,35.0
370.15,ml,50.1,7.7,35.0
370.22,ml,43.3,7.7,35.0
370.3,ml,41.4,7.7,35.0
370.37,ml,28.2,7.7,35.0
370.44,ml,40.4,7.7,35.0
370.51,ml,46.0,7.7,35.0
370.57,ml,46.6,7.7,35.0
370.65,ml,40.4,7.7,35.0
370.73,ml,35.8,7.7,35.0
370.81,ml,42.5,7.7,35.0
370.89,ml,30.9,7.7,35.0
370.97,ml,26.3,7.7,35.0
371.05,ml,41.5,7.7,35.0
371.13,ml,37.0,7.7,35.0
371.21,ml,39.4,7.7,35.0
371.28,ml,41.7,7.7,35.0
371.34,ml,41.8,7.7,35.0
371.41,ml,47.6,7.7,35.0
371.47,ml,45.5,7.7,35.0
371.53,ml,44.6,7.7,35.0
371.59,ml,50.9,7.7,35.0
371.66,ml,45.0,7.7,35.0
371.72,ml,44.2,7.7,35.0
371.78,ml,46.9,7.7,35.0
371.84,ml,39.9,7.7,35.0
371.92,ml,41.3,7.7,35.0
371.98,ml,42.8,7.7,35.0
372.04,ml,42.6,7.7,35.0
372.12,ml,37.0,7.7,35.0
372.19,ml,47.0,7.7,35.0
372.26,ml,40.2,7.7,35.0
372.32,ml,43.9,7.7,35.0
372.39,ml,41.0,7.7,35.0
372.46,ml,38.8,7.7,35.0
372.53,ml,46.0,7.7,35.0
372.6,ml,44.3,7.7,35.0
372.66,ml,37.0,7.7,35.0
372.73,ml,42.9,7.7,35.0
372.8,ml,47.1,7.7,35.0
372.86,ml,44.4,7.7,35.0
372.92,ml,47.1,7.7,35.0
372.99,ml,46.1,7.7,35.0
373.06,ml,44.3,7.7,35.0
373.13,ml,38.5,7.7,35.0
373.19,ml,47.9,7.7,35.0
373.25,ml,44.7,7.7,35.0
373.33,ml,41.7,7.7,35.0
373.4,ml,38.9,7.7,35.0
373.48,ml,43.5,7.7,35.0
373.54,ml,43.7,7.7,35.0
373.62,ml,45.0,7.7,35.0
373.69,ml,47.5,7.7,35.0
373.78,ml,22.9,7.7,35.0
373.85,ml,46.1,7.7,35.0
373.91,ml,43.1,7.7,35.0
374.0,ml,33.6,7.7,35.0
374.07,ml,44.4,7.7,35.0
374.13,ml,47.1,7.7,35.0
374.19,ml,49.2,7.7,35.0
374.26,ml,40.4,7.7,35.0
374.33,ml,43.7,7.7,35.0
374.42,ml,56.4,7.7,35.0
374.5,ml,33.3,7.7,35.0
374.57,ml,36.3,7.7,35.0
374.64,ml,44.7,7.7,35.0
374.7,ml,46.1,7.7,35.0
374.77,ml,37.6,7.7,35.0
374.85,ml,48.5,7.7,35.0
374.91,ml,47.5,7.7,35.0
374.97,ml,52.6,7.7,35.0
375.03,ml,49.3,7.7,35.0
375.09,ml,47.9,7.7,35.0
375.16,ml,42.7,7.7,35.0
375.22,ml,37.7,7.7,35.0
375.3,ml,41.0,7.7,35.0
375.37,ml,41.4,7.7,35.0
375.45,ml,43.5,7.7,35.0
375.53,ml,41.6,7.7,35.0
375.61,ml,44.6,7.7,35.0
375.68,ml,49.8,7.7,35.0
375.75,ml,41.5,7.7,35.0
375.82,ml,44.9,7.7,35.0
375.89,ml,41.9,7.7,35.0
375.96,ml,40.4,7.7,35.0
376.03,ml,44.4,7.7,35.0
376.09,ml,51.2,7.7,35.0
376.15,ml,50.6,7.7,35.0
376.22,ml,48.1,7.7,35.0
376.29,ml,40.1,7.7,35.0
376.36,ml,53.6,7.7,35.0
376.43,ml,44.4,7.7,35.0
376.49,ml,39.8,7.7,35.0
376.57,ml,43.6,7.7,35.0
376.64,ml,32.6,7.7,35.0
376.7,ml,47.2,7.7,35.0
376.77,ml,42.6,7.7,35.0
376.84,ml,40.1,7.7,35.0
376.9,ml,40.3,7.7,35.0
376.97,ml,33.4,7.7,35.0
377.05,ml,38.4,7.7,35.0
377.12,ml,39.1,7.7,35.0
377.21,ml,33.8,7.7,35.0
377.28,ml,44.4,7.7,35.0
377.34,ml,48.4,7.7,35.0
377.43,ml,20.6,7.7,35.0
377.51,ml,44.7,7.7,35.0
377.58,ml,42.0,7.7,35.0
377.66,ml,34.2,7.7,35.0
377.73,ml,38.5,7.7,35.0
377.81,ml,37.4,7.7,35.0
377.89,ml,40.2,7.7,35.0
377.97,ml,42.1,7.7,35.0
378.04,ml,39.1,7.7,35.0
378.12,ml,43.7,7.7,35.0
378.18,ml,42.8,7.7,35.0
378.25,ml,38.9,7.7,35.0
378.33,ml,37.1,7.7,35.0
378.4,ml,41.9,7.7,35.0
378.48,ml,47.6,7.7,35.0
378.54,ml,37.6,7.7,35.0
378.62,ml,43.5,7.7,35.0
378.69,ml,41.7,7.7,35.0
378.76,ml,44.0,7.7,35.0
378.81,ml,52.6,7.7,35.0
378.88,ml,47.2,7.7,35.0
378.94,ml,41.8,7.7,35.0
379.02,ml,37.9,7.7,35.0
379.1,ml,38.7,7.7,35.0
379.17,ml,40.7,7.7,35.0
379.25,ml,48.3,7.7,35.0
379.32,ml,42.1,7.7,35.0
379.38,ml,37.2,7.7,35.0
379.46,ml,40.0,7.7,35.0
379.54,ml,41.2,7.7,35.0
379.61,ml,42.2,7.7,35.0
379.69,ml,41.0,7.7,35.0
379.75,ml,43.2,7.7,35.0
379.83,ml,41.1,7.7,35.0
379.91,ml,46.0,7.7,35.0
379.98,ml,44.3,7.7,35.0
380.05,ml,40.7,7.7,35.0
380.13,ml,31.1,7.7,35.0
380.22,ml,29.2,7.7,35.0
380.3,ml,38.5,7.7,35.0
380.37,ml,43.9,7.7,35.0
380.44,ml,37.8,7.7,35.0
380.52,ml,44.6,7.7,35.0
380.58,ml,47.1,7.7,35.0
380.65,ml,30.9,7.7,35.0
380.72,ml,41.0,7.7,35.0
380.78,ml,43.8,7.7,35.0
380.86,ml,44.0,7.7,35.0
380.94,ml,43.9,7.7,35.0
381.02,ml,40.6,7.7,35.0
381.1,ml,39.9,7.7,35.0
381.17,ml,47.2,7.7,35.0
381.24,ml,41.5,7.7,35.0
381.31,ml,44.4,7.7,35.0
381.39,ml,42.5,7.7,35.0
381.45,ml,45.2,7.7,35.0
381.52,ml,38.8,7.7,35.0
381.6,ml,34.9,7.7,35.0
381.67,ml,43.6,7.7,35.0
381.73,ml,41.1,7.7,35.0
381.81,ml,37.7,7.7,35.0
381.87,ml,47.8,7.7,35.0
381.94,ml,37.3,7.7,35.0
382.0,ml,46.6,7.7,35.0
382.06,ml,44.7,7.7,35.0
382.13,ml,50.7,7.7,35.0
382.19,ml,48.1,7.7,35.0
382.25,ml,44.2,7.7,35.0
382.31,ml,41.3,7.7,35.0
382.38,ml,45.6,7.7,35.0
382.44,ml,45.0,7.7,35.0
382.51,ml,38.6,7.7,35.0
382.58,ml,45.7,7.7,35.0
382.65,ml,32.0,7.7,35.0
382.72,ml,43.2,7.7,35.0
382.78,ml,47.9,7.7,35.0
382.85,ml,41.8,7.7,35.0
382.93,ml,43.1,7.7,35.0
383.0,ml,44.2,7.7,35.0
383.07,ml,36.0,7.7,35.0
383.16,ml,52.7,7.7,35.0
383.22,ml,45.5,7.7,35.0
383.3,ml,33.3,7.7,35.0
383.37,ml,45.7,7.7,35.0
383.44,ml,40.0,7.7,35.0
383.52,ml,45.6,7.7,35.0
383.6,ml,45.7,7.7,35.0
383.66,ml,46.2,7.7,35.0
383.72,ml,43.7,7.7,35.0
383.8,ml,43.5,7.7,35.0
383.88,ml,45.3,7.7,35.0
383.95,ml,46.3,7.7,35.0
384.01,ml,46.8,7.7,35.0
384.08,ml,42.6,7.7,35.0
384.15,ml,53.8,7.7,35.0
384.23,ml,31.6,7.7,35.0
384.29,ml,45.9,7.7,35.0
384.36,ml,45.5,7.7,35.0
384.42,ml,39.9,7.7,35.0
384.5,ml,41.7,7.7,35.0
384.57,ml,45.5,7.7,35.0
384.64,ml,46.8,7.7,35.0
384.72,ml,41.5,7.7,35.0
384.79,ml,44.5,7.7,35.0
384.87,ml,42.7,7.7,35.0
384.95,ml,41.8,7.7,35.0
385.03,ml,45.5,7.7,35.0
385.1,ml,29.4,7.7,35.0
385.19,ml,41.7,7.7,35.0
385.26,ml,44.6,7.7,35.0
385.32,ml,46.3,7.7,35.0
385.39,ml,40.1,7.7,35.0
385.46,ml,46.2,7.7,35.0
385.52,ml,41.1,7.7,35.0
385.6,ml,45.8,7.7,35.0
385.66,ml,40.1,7.7,35.0
385.74,ml,40.7,7.7,35.0
385.82,ml,44.0,7.7,35.0
385.88,ml,44.9,7.7,35.0
385.96,ml,46.7,7.7,35.0
386.02,ml,45.4,7.7,35.0
386.08,ml,52.1,7.7,35.0
386.14,ml,49.6,7.7,35.0
386.2,ml,47.9,7.7,35.0
386.27,ml,44.1,7.7,35.0
386.34,ml,41.9,7.7,35.0
386.42,ml,43.9,7.7,35.0
386.48,ml,43.1,7.7,35.0
386.56,ml,46.3,7.7,35.0
386.64,ml,42.1,7.7,35.0
386.71,ml,40.9,7.7,35.0
386.79,ml,46.4,7.7,35.0
386.85,ml,42.8,7.7,35.0
386.93,ml,35.2,7.7,35.0
387.01,ml,40.1,7.7,35.0
387.09,ml,24.5,7.7,35.0
387.17,ml,42.9,7.7,35.0
387.25,ml,42.1,7.7,35.0
387.33,ml,42.2,7.7,35.0
387.41,ml,47.8,7.7,35.0
387.47,ml,42.2,7.7,35.0
387.55,ml,39.5,7.7,35.0
387.62,ml,42.9,7.7,35.0
387.68,ml,44.3,7.7,35.0
387.76,ml,47.5,7.7,35.0
387.83,ml,37.3,7.7,35.0
387.9,ml,40.7,7.7,35.0
387.98,ml,41.0,7.7,35.0
388.06,ml,36.1,7.7,35.0
388.14,ml,39.0,7.7,35.0
388.2,ml,44.1,7.7,35.0
388.27,ml,43.2,7.7,35.0
388.33,ml,40.5,7.7,35.0
388.41,ml,39.3,7.7,35.0
